test_loss,test_correct,test_dataset_length,test_accuracy,train_loss,train_correct,train_dataset_length,train_accuracy
4.782824143767357e-05,9893,10000,98.93,0.00018865068858485282,59792,60000,99.65333333333334
4.548870734870434e-05,9856,10000,98.56,0.0006819475264230277,59217,60000,98.695
3.8779454492032526e-05,9874,10000,98.74,0.00045828239951248783,59461,60000,99.10166666666667
