epoch,train_psnr,test_psnr,train_loss
1,7.613437767511828,7.570762418070887,0.28866811841726303
2,9.824714852553424,9.710079512958215,0.1293649785220623
3,10.326055998437427,10.324664648768657,0.09980565495789051
4,11.113794613353654,11.088684675770528,0.0820147916674614
5,11.880466547360788,11.722771692664345,0.06866647861897945
6,12.589405003660781,12.507129665325099,0.06091608107089996
7,13.167370817141785,13.15414413747767,0.05035090073943138
8,13.56793752298941,13.494808977098378,0.04621844831854105
9,14.459992224970598,14.163795573091553,0.0408537657931447
10,14.073706573235285,13.991713052438953,0.0358083276078105
11,14.294897845667123,14.115084399990867,0.03842845652252436
12,14.323779816082283,14.256875118953847,0.03386898897588253
13,14.594718660995209,14.38817979018969,0.03377731516957283
14,14.865820595125323,14.621513261505656,0.034300402738153934
15,14.956661054733118,14.84917709157978,0.03401615284383297
16,14.873160753242384,14.54237652030204,0.03330259025096893
17,15.277952516316368,15.001851656548407,0.03235018998384476
18,15.08047084839559,15.034702804067821,0.03080760082229972
19,15.358092757411635,14.967116067389759,0.030490940902382135
20,15.308468943988425,15.223346547164935,0.03178937314078212
21,14.712548462724186,14.734552783018584,0.03400492202490568
22,14.283117495826179,14.197024083110989,0.03275725385174155
23,14.499776397367864,14.346657982559314,0.03949856758117676
24,15.485978300630483,15.201704041598713,0.03093534056097269
25,15.286319160067805,15.033214688596209,0.03004580643028021
26,14.31297058632292,14.10312008847437,0.03442440554499626
27,13.65236953752201,13.534292121629289,0.03373738098889589
28,14.363921643186847,14.264423412363595,0.035272134467959404
29,14.32468823168529,14.16862015202726,0.03156657051295042
30,15.333300034703555,15.157557505085533,0.03230749676004052
31,15.68821738767001,15.43915293040393,0.029884787742048502
32,15.762085552941226,15.501145408951256,0.02755713602527976
33,15.618373539598108,15.525297313567659,0.02712835418060422
34,15.584558727436043,15.435390285577043,0.026616275310516357
35,15.610851379095166,15.42308940739771,0.027199486270546913
36,15.485442599058107,15.23347624926291,0.028154040686786175
37,15.47711116741917,15.298551574955571,0.029886057134717703
38,15.093554965380797,14.849668802448424,0.03168774023652077
39,14.981488049912096,14.955055824803436,0.03094841865822673
40,15.889460518957994,15.565689847153422,0.0289942123927176
41,15.160217390240227,14.974867800983024,0.029432994779199362
42,15.028919852868388,14.825722279665461,0.030921751633286476
43,15.881403704426203,15.48821744680982,0.029886918608099222
44,14.723515835148307,14.531449076302321,0.026158186607062817
45,14.488054451411859,14.482144336675958,0.03127774875611067
46,16.098137351152733,15.60383361695,0.03091730596497655
47,15.094937110488829,14.850910929174708,0.028796760365366936
48,15.492301152051438,15.074066940442236,0.03426387161016464
49,15.143000309286897,15.049722298689613,0.029825168661773205
50,15.345096589653444,15.194850780675168,0.02819481072947383
51,15.689619110091046,15.416970452841356,0.027051365934312344
52,16.082115772016497,15.726353271079628,0.02615569531917572
53,15.727526949027864,15.404615143510451,0.027502911165356636
54,15.969747814882737,15.585149085324641,0.0241108238697052
55,15.651434639809864,15.460057529376723,0.026468055322766304
56,15.943664276787928,15.598821735960943,0.026220726780593395
